Trial  Reward  #Clicks
190  368.45043682  409
191  364.460312037  406
192  367.456732881  409
193  367.268989864  409
194  364.233198302  406
195  371.733954805  413
196  367.778433956  411
197  369.501960402  411
198  365.730489531  408
199  372.145997039  414
200  372.309662095  414
201  369.608472839  412
202  372.689703418  414
203  372.294043959  414
204  371.676476809  414
205  370.722029707  413
206  369.950444954  412
207  372.077667692  414
208  373.779621586  416
209  373.002830787  415
210  371.984398132  415
211  375.919094799  417
212  372.995672475  415
213  370.237102836  412
214  372.321814958  415
215  376.42017668  417
216  374.690468056  417
217  377.106300942  419
218  372.435697203  415
219  377.671270763  420
220  375.844697155  418
221  378.672246897  421
222  375.688841167  418
223  380.129402769  422
224  378.382335237  421
225  377.768884117  420
226  379.067369483  422
227  380.683960499  423
228  378.698277124  421
229  380.399254885  423
230  377.165747474  421
231  381.727886508  424
232  384.131029658  426
233  382.100558023  425
234  379.982559748  424
235  384.345242162  427
236  382.185270145  426
237  384.53428669  427
238  385.70392243  429
239  384.254022484  426
240  385.192851449  427
241  379.574958921  422
242  385.395675728  428
243  385.290367189  429
244  385.438300226  428
245  383.140904876  426
246  384.606195194  427
247  383.712593749  426
248  385.439487855  427
249  383.782989246  427
250  387.32105032  429
251  383.679193714  427
252  380.014772154  424
253  384.785478387  427
254  384.172255031  428
255  385.773878667  429
256  384.886459401  428
257  387.262482308  429
258  385.224526982  428
259  387.259993167  430
260  384.753152098  426
261  389.94610116  431
262  386.97268453  430
263  387.791660566  430
264  388.932223795  431
265  389.719426684  432
266  388.426912002  431
267  386.493402964  430
268  388.402834041  431
269  385.903590545  428
270  388.899149137  432
271  391.557713895  434
272  386.598825386  430
273  391.637106089  434
274  390.964436202  433
275  389.77941009  433
276  389.36878325  433
277  390.688515789  433
278  390.346218296  433
279  394.404135552  437
280  394.008476093  437
281  393.065091838  436
282  392.717588299  436
283  394.015309028  437
284  391.269217629  435
285  391.634616949  435
286  393.74914995  437
287  393.32897327  436
288  394.950998097  439
289  394.694047212  437
290  395.946654302  439
291  396.405111686  439
292  394.74666081  439
293  393.638846861  437
294  396.011615989  438
295  397.837213464  440
296  395.677452942  438
297  393.768997999  437
298  398.110547123  443
299  396.280491971  439
300  397.657604894  440
301  397.424959734  440
302  397.00338393  441
303  396.965851595  440
304  395.11954382  439
305  396.471391153  441
306  398.821497714  443
307  400.820407698  444
308  398.365204093  442
309  397.882766362  440
310  398.209022728  442
311  392.625408756  438
312  400.582556494  444
313  401.357281143  444
314  399.690484325  445
315  400.990043438  445
316  397.078334716  442
317  400.742430898  445
318  403.888200172  448
319  401.374753933  446
320  397.510111117  442
321  404.790912197  449
322  401.436901101  446
323  403.572909041  448
324  399.681910619  444
325  402.905770576  447
326  403.539931996  447
327  405.108155596  449
328  404.642865277  449
329  404.572355898  447
330  404.944815917  449
331  405.04405616  449
332  405.158263784  449
333  404.483316251  448
334  406.945027413  450
335  406.543625035  451
336  403.065970358  448
337  407.938194478  451
338  407.2887403  451
339  407.04861145  451
340  407.172905787  451
341  401.497844372  444
342  407.951860348  451
343  402.945580555  448
344  410.12409911  454
345  406.390583565  450
346  404.795142109  449
347  406.078220834  450
348  409.878113459  454
349  409.611515122  453
350  410.223339353  454
351  414.347959067  458
352  415.919647941  459
353  413.212601884  457
354  407.714562285  453
355  414.09091057  458
356  410.087542909  453
357  409.385589015  452
358  413.088307547  457
359  411.223339353  455
360  410.621601835  454
361  410.982120487  454
362  410.389721314  455
363  411.160866807  455
364  413.570842891  457
365  409.245578929  454
366  406.840808889  452
367  410.7541445  455
368  411.592106333  456
369  413.467161241  458
370  411.358159663  456
371  414.806416451  458
372  407.940049132  453
373  411.857940033  456
374  413.373989295  457
375  405.200123644  448
376  414.437763353  458
377  415.149153204  459
378  417.191126946  461
379  417.663575577  461
380  414.498397514  459
381  417.534400573  461
382  407.078773976  453
383  413.991670327  458
384  413.096116615  457
385  410.081686108  453
386  416.571168269  460
387  413.267379244  458
388  416.954577253  461
389  412.576162819  457
390  414.151870109  459
391  413.907722843  458
392  418.057071274  462
393  413.609351359  458
394  415.102087299  460
395  416.972147656  461
396  413.052955244  458
397  413.756096767  458
398  414.309027608  459
399  416.7512161  461
400  414.77573332  460
401  417.684188264  462
402  415.783753884  460
403  414.499910521  458
404  413.126490637  458
405  408.130069794  453
406  406.78028861  452
407  415.497746758  460
408  416.948395074  461
409  410.387882929  456
410  416.248393447  460
411  414.402199554  460
412  417.018465193  462
413  414.913140384  458
414  417.006963086  461
415  412.778661721  458
416  417.875185059  462
417  417.199261392  461
418  420.882668749  465
419  416.863796834  461
420  413.357508907  458
421  418.771389526  463
422  418.727138139  463
423  418.686140531  463
424  414.835928222  460
425  418.870304391  463
426  420.930499292  465
427  420.472578782  464
428  417.135275839  462
429  419.50197667  464
430  420.248393447  464
431  417.406104088  463
432  416.954365757  462
433  419.417053053  464
434  419.400133405  464
435  424.045683049  468
436  423.010005369  468
437  416.718141442  462
438  419.039728635  465
439  425.291343322  469
440  419.282346625  464
441  418.554476386  464
442  424.814339402  469
443  424.359461174  469
444  419.113914784  465
445  422.535165211  467
446  423.213041144  468
447  422.96152407  468
448  422.769225763  468
449  420.328013406  466
450  421.604909952  467
451  423.665430231  469
452  424.885922528  469
453  427.098719638  471
454  422.832349065  468
455  425.073454049  470
456  427.529959165  472
457  428.01835131  472
458  421.680072234  467
459  425.714887663  471
460  425.888850928  470
461  428.1522931  471
462  425.874208925  470
463  421.948508956  467
464  422.211739633  467
465  423.393625848  468
466  427.766834236  472
467  424.44926546  469
468  424.080173101  468
469  425.087770674  470
470  423.652301235  468
471  419.847104951  466
472  425.993297216  470
473  416.861096198  463
474  423.370963281  469
475  422.29373485  467
476  424.009679991  469
477  421.149592464  466
478  424.446776319  470
479  424.474758814  470
480  423.765971985  469
481  426.997966388  472
482  427.514227146  471
483  422.356646656  468
484  428.38126149  473
485  425.65002359  470
486  426.231587681  471
487  422.790375323  468
488  424.471505035  470
489  425.216083427  471
490  429.84622643  474
491  421.613809036  468
492  427.111197879  472
493  425.239722127  470
494  424.743195536  470
495  426.745684676  471
496  427.823889241  473
497  428.161956822  473
498  429.082125368  473
499  423.146664064  468
500  429.324320367  474
501  431.09590512  476
502  426.233539948  471
503  427.72595051  473
504  424.27757984  470
505  424.022695105  469
506  427.948834334  473
507  429.82214847  474
508  422.535604471  468
509  424.830722176  470
510  429.079961605  474
511  429.205557454  474
512  428.010005369  473
513  425.181154115  470
514  425.486147038  471
515  426.612068264  472
516  424.669123269  471
517  427.868466006  473
518  432.625294874  477
519  423.810662632  470
520  429.104690322  474
521  422.380073861  468
522  423.2987294  469
523  423.499601412  470
524  426.760440562  472
525  424.898840028  471
526  432.291782583  477
527  425.292872598  471
528  431.262823954  476
529  427.590593327  473
530  428.687555924  474
531  430.792978346  476
532  427.870418273  473
533  429.00719085  475
534  432.634519336  478
535  424.270421527  470
536  426.809572616  472
537  424.323571998  471
538  422.114565539  468
539  427.934517709  473
540  430.441895651  476
541  432.146664064  477
542  425.264564726  471
543  424.048839215  470
544  425.273675305  471
545  427.962174826  473
546  427.065433485  473
547  425.275302195  471
548  426.281484374  472
549  431.255665642  476
550  427.455886899  473
551  428.361527324  474
552  433.21206501  478
553  426.120747718  472
554  431.179527226  476
555  424.133112076  470
556  428.493956107  474
557  430.687881302  476
558  429.870092895  475
559  429.422372981  475
560  429.505344331  475
561  428.166625994  474
562  435.519221696  480
563  430.427139766  475
564  433.282346625  478
565  424.943091415  471
566  431.368360258  477
567  428.606536841  474
568  429.29666325  474
569  423.719556835  470
570  428.068036507  474
571  428.723998243  474
572  425.814241788  472
573  428.460116811  474
574  429.118030813  474
575  425.747864708  472
576  428.695039615  474
577  426.440919518  472
578  430.118795451  476
579  428.547318073  474
580  426.54634194  472
581  427.481266371  473
582  427.519010201  473
583  428.074430182  473
584  429.898400768  475
585  434.279418224  479
586  425.251224234  471
587  432.922478728  478
588  428.531049181  474
589  429.769225763  475
590  429.703499439  475
591  428.426277515  474
592  432.174646558  477
593  430.230074674  476
594  425.475848829  472
595  427.242439032  473
596  432.614671287  478
597  430.738754128  477
598  435.958481787  480
599  429.537882116  475
600  430.489189321  477
601  428.755673776  475
602  432.714236908  478
603  430.080726243  476
604  433.220850212  478
605  430.905672963  477
606  431.248295834  477
607  431.583548896  478
608  427.282135129  473
