Trial  Reward  #Clicks
434  401.485398669  449
435  401.374005564  448
436  398.56837002  446
437  401.36510648  447
438  400.852310996  447
439  402.594725625  450
440  403.794068362  450
441  400.452421625  447
442  401.502643695  449
443  400.251012739  447
444  399.64678608  447
445  402.530300812  450
446  404.389412205  452
447  403.656758911  450
448  401.68160151  449
449  400.522166366  448
450  400.264678608  447
451  402.916849692  450
452  400.635934729  447
453  396.7534124  446
454  399.736264988  447
455  402.46262222  450
456  401.066848878  448
457  402.337563245  449
458  401.503831324  448
459  398.715115428  446
460  403.281809752  449
461  403.841248149  450
462  401.777376478  450
463  401.515219549  448
464  401.378674736  449
465  401.166089121  448
466  397.596677892  445
467  396.078676363  444
468  400.61066914  448
469  400.277042966  447
470  402.330941806  448
471  403.134738966  449
472  402.850684107  449
473  402.760765939  448
474  401.338978639  449
475  401.995054257  450
476  400.248409716  447
477  403.351765988  449
478  398.495485382  446
479  403.114679421  450
480  405.453397758  452
481  398.992011974  446
482  401.204809085  448
483  400.79027771  448
484  401.158280053  448
485  402.361104332  450
486  405.129207542  451
487  402.349065352  450
488  400.956985049  449
489  403.736264988  451
490  405.317389819  452
491  406.519774839  453
492  403.740169522  451
493  403.780190997  451
494  407.06608424  453
495  405.556217157  452
496  401.754274651  450
497  402.945157564  450
498  403.068378154  452
499  404.902207689  452
500  403.84961036  452
501  406.448305595  454
502  404.305025461  451
503  407.221517237  455
504  407.414466299  455
505  404.653505133  451
506  407.758390681  455
507  406.559584818  454
508  406.430409813  454
509  403.682252265  451
510  403.518375714  452
511  407.700148047  455
512  408.086908422  454
513  407.644833813  455
514  405.034424976  453
515  404.813054159  452
516  403.884637285  451
517  405.16023232  452
518  403.056339174  452
519  404.489628581  452
520  403.64722534  452
521  406.890933346  455
522  408.047114712  456
523  405.625522638  452
524  404.936372362  452
525  406.14700571  454
526  407.315014561  456
527  403.947435209  451
528  404.951453626  453
529  406.383880782  454
530  408.287243562  456
531  408.081930141  456
532  407.658938943  456
533  409.190606342  457
534  405.293751118  453
535  405.918476581  453
536  407.534644606  456
537  406.330307319  455
538  409.53018693  456
539  405.866530008  454
540  404.512193535  453
541  407.070330421  456
542  407.286592806  455
543  407.579107489  455
544  407.393316739  455
545  408.501553679  455
546  402.970000163  451
547  405.073470317  453
548  404.210779768  452
549  409.061431337  457
550  403.893536369  452
551  406.569020775  454
552  406.96739714  455
553  408.265654742  455
554  406.727593668  455
555  407.1929816  453
556  407.833878341  455
557  405.593749492  453
558  406.485398669  454
559  405.179006621  454
560  406.784746287  454
561  403.121186978  450
562  408.173572811  455
563  407.000911058  455
564  405.524444011  453
565  403.992890494  453
566  407.998194153  455
567  408.517936454  456
568  405.977158475  454
569  405.144402688  453
570  407.958937316  456
571  410.242666797  458
572  410.296354141  458
573  408.693965868  456
574  410.449070233  459
575  405.441586542  454
576  408.933997104  458
577  410.621081231  458
578  408.247661347  457
579  409.151561  457
580  409.424455399  459
581  409.947337596  459
582  407.069240405  455
583  408.332373469  458
584  406.026518294  456
585  409.960027332  459
586  410.926171767  457
587  409.577805977  457
588  408.829762311  457
589  406.521629492  455
590  407.938552394  457
591  408.880521255  457
592  407.99354125  457
593  408.448094099  457
594  408.005677843  455
595  407.422600745  455
596  407.31664145  456
597  407.158833195  456
598  410.838872891  459
599  407.390713716  455
600  408.394406755  457
601  409.899067792  458
602  410.4510225  459
603  408.016089934  455
604  409.265117868  457
605  408.450257862  456
606  408.225096393  456
607  409.74505019  457
608  408.994728879  457
609  409.075747962  457
610  409.46717751  457
611  410.466526754  458
612  408.062407471  456
613  411.13952202  459
614  407.212195162  456
615  408.701238063  457
616  410.737241121  458
617  408.624985765  456
618  412.466640636  461
619  409.889420339  459
620  406.978785365  455
621  409.706769486  458
622  408.330632697  457
623  409.464037614  458
624  409.751997007  458
625  409.844729692  458
626  407.16111084  456
627  409.859697073  458
628  409.180958889  458
629  409.497763027  457
630  407.116631689  454
631  409.808287374  458
632  410.208827501  458
633  410.90850375  459
634  405.944946069  454
635  408.264906373  457
636  408.887679568  457
637  409.457741552  457
638  408.923796509  457
639  407.338653261  455
640  408.450160249  458
641  407.43898352  456
642  407.764361365  456
643  409.989522833  458
644  407.730522069  456
645  409.782257146  458
646  408.486049425  456
647  409.574666081  458
648  407.475848829  454
649  409.83757138  458
650  408.601672442  457
651  409.107309613  457
652  407.617827452  455
653  407.438658142  456
654  408.051344624  456
655  409.167829892  457
656  408.534758488  458
657  410.946784453  458
658  410.610880635  457
659  409.589844957  457
660  408.796899149  457
661  412.505246718  460
662  411.291798851  459
663  407.507312867  456
664  407.953633657  458
665  410.930417948  460
666  409.608179999  458
667  410.03832951  458
668  411.167943775  460
669  410.603624709  459
670  408.637464005  457
671  409.227374038  457
672  409.452324011  458
673  410.59788179  460
674  409.229765565  458
675  408.643109311  458
676  410.623261262  460
677  409.508500496  457
678  406.941920055  457
679  409.395496771  459
680  410.207851367  458
681  412.421624612  460
682  413.878568988  462
683  410.358615192  459
684  409.360778955  457
685  410.403078074  458
686  410.914035173  459
687  409.510892023  458
688  410.31956985  459
689  410.067076643  459
690  408.930417948  458
691  410.653196024  460
692  412.795923016  461
693  409.640831666  459
694  409.588982706  458
695  407.555468788  456
696  408.629980315  457
697  410.011437031  459
698  411.088763076  459
699  410.080303252  458
700  407.591048855  457
701  410.38345779  460
702  408.903297704  457
703  407.893861747  456
704  411.183773407  459
705  411.815771064  460
706  412.022060618  460
707  409.991800478  458
708  408.658402069  458
709  409.936274749  459
710  409.912082906  458
711  410.68248003  460
712  409.930417948  459
713  410.057640685  459
714  410.555794166  459
715  409.70774562  458
716  408.521092619  458
717  411.377487107  460
718  413.000911058  461
719  413.366961134  461
720  412.1279223  461
721  413.213382791  461
722  411.700912685  460
723  410.502757577  459
724  409.691037467  457
725  412.203946833  460
726  410.219353474  459
727  410.43236208  458
728  407.030195064  455
729  409.584638912  457
730  408.631509591  459
731  413.294401874  461
732  411.397985911  460
733  411.956334293  460
734  411.948199847  460
735  412.574991459  461
736  408.407535751  458
737  409.295817268  458
738  411.79982755  460
739  412.002001074  461
740  406.59788179  456
741  408.866855386  457
742  408.669025656  457
743  409.648640734  459
744  410.688873705  459
745  413.051670002  461
746  411.174012072  459
747  412.667073389  461
748  407.138659769  456
749  412.468706786  462
750  414.761107586  463
751  409.982153025  459
752  411.062407471  459
753  412.922494997  461
754  415.04700083  462
755  413.215660436  461
756  412.902760831  462
757  412.996681146  461
758  413.368376527  462
759  413.248848976  461
760  410.291148096  458
761  412.158621699  462
762  407.847332715  456
763  409.683993037  458
764  412.31208616  461
765  411.545056697  460
766  412.859371695  461
767  411.982478403  461
768  412.770982804  462
769  410.199830804  459
770  409.925862658  459
771  411.372281061  460
772  410.683781541  460
773  413.304277092  462
774  409.648087592  457
775  410.259374949  459
776  411.243317553  459
777  409.671091805  459
778  412.147542584  459
779  412.115021068  462
780  414.547008964  463
781  410.805472855  460
782  408.490067841  457
783  411.952543641  461
784  412.325638147  460
785  412.126620788  461
786  411.232368588  460
787  412.075975727  462
788  411.756552296  460
789  411.801454439  460
790  412.221419624  462
791  413.13496673  461
792  411.403842712  460
793  408.951453626  457
794  414.37965087  462
795  414.716205444  463
796  410.151024127  459
797  411.47672735  460
798  413.713602421  462
799  413.663494233  462
800  412.336489498  461
801  411.699285796  460
802  412.511542779  461
803  412.344949322  461
804  411.875852083  459
805  408.812842664  457
806  414.923796509  463
807  410.610246148  460
808  412.016529195  460
809  411.702864952  460
810  412.245058324  461
811  410.494086258  460
812  410.389526087  459
813  411.417069322  459
814  409.65178063  458
815  411.662631981  461
816  410.578684497  460
817  409.285730555  458
