Trial  Reward  #Clicks
536  144.013224984  244
537  147.017985979  247
538  137.020479833  237
539  137.021235546  237
540  146.01753255  246
541  154.013602841  254
542  144.018288264  244
543  147.019497405  247
544  154.020479833  254
545  145.022142402  245
546  150.021008832  250
547  148.017834836  248
548  143.021084403  243
549  155.020555404  255
550  150.020782118  250
551  149.017456979  249
552  144.016021124  244
553  146.020630975  246
554  140.018363835  240
555  144.018968406  244
556  151.008766275  251
557  142.021613403  242
558  144.008312847  244
559  148.019572977  248
560  142.012242557  242
561  138.022293545  238
562  140.019119549  240
563  149.018514978  249
564  151.020404261  251
565  152.01352727  252
566  143.020026405  243
567  137.009446417  237
568  146.006423564  246
569  148.021915688  248
570  146.016323409  246
571  147.019421834  247
572  145.020630975  245
573  152.008992989  252
574  145.01579441  245
575  137.018666121  237
576  138.020555404  238
577  139.021688974  239
578  148.012544842  248
579  142.020555404  242
580  146.017608122  246
581  145.020706547  245
582  146.015718838  246
583  148.00846399  248
584  140.01919512  240
585  138.021084403  238
586  149.020630975  249
587  140.022142402  240
588  141.020479833  241
589  142.020101976  242
590  145.02146226  245
591  147.017608122  247
592  141.021008832  241
593  152.019950833  252
594  147.018137121  247
595  147.012922699  247
596  150.018666121  250
597  141.016701266  241
598  145.022369116  245
599  140.014434126  240
600  144.020026405  244
601  143.018439407  243
602  147.02146226  247
603  141.009144132  241
604  146.02259583  246
605  154.018137121  254
606  151.021764545  251
607  143.016247838  243
608  151.021764545  251
609  139.017834836  239
610  148.017985979  248
611  148.021764545  248
612  141.013980698  241
613  136.022520259  236
614  150.018212693  250
615  140.020857689  240
616  149.018741692  249
617  145.021840117  245
618  146.014358554  246
619  142.00453428  242
620  147.02146226  247
621  146.018137121  246
622  152.004307566  252
623  150.022217973  250
624  150.018817263  250
625  137.019497405  237
626  143.017079122  243
627  144.02146226  244
628  151.022369116  251
629  146.017079122  246
630  147.008841847  247
631  151.020026405  251
632  146.014434126  246
633  146.022142402  246
634  138.010353273  238
635  146.018741692  246
636  149.015114268  249
637  145.018666121  245
638  148.016852408  248
639  140.02146226  240
640  144.019421834  244
641  150.019421834  250
642  151.02032869  251
643  143.017381408  243
644  152.017305836  252
645  147.013451698  247
646  152.019799691  252
647  137.012922699  237
648  140.021764545  240
649  143.019648548  243
650  147.020177547  247
651  146.012695985  246
652  146.019950833  246
653  145.021764545  245
654  150.021840117  250
655  147.018212693  247
656  150.019346263  250
657  142.019346263  242
658  145.018968406  245
659  140.021688974  240
660  144.019799691  244
661  136.017381408  236
662  147.018288264  247
663  144.021915688  244
664  150.01806155  250
665  148.018892835  248
666  144.018741692  244
667  141.022369116  241
668  144.016625694  244
669  145.0118647  245
670  144.02259583  244
671  150.01806155  250
672  152.01639898  252
673  145.022217973  245
674  148.019270691  248
675  150.02146226  250
676  145.017608122  245
677  155.020555404  255
678  141.022293545  241
679  146.016096695  246
680  151.020404261  251
681  140.010957844  240
682  144.019270691  244
683  148.020630975  248
684  141.021311117  241
685  147.015189839  247
686  138.018666121  238
687  142.021537831  242
688  148.013980698  248
689  146.017910407  246
690  145.011637986  245
691  144.018514978  244
692  146.014056269  246
693  144.019950833  244
694  145.020630975  245
695  151.020479833  251
696  149.01526541  249
697  138.017759264  238
698  147.022369116  247
699  156.02146226  256
700  153.021840117  253
701  148.020706547  248
702  149.016247838  249
703  147.019799691  247
704  143.009748703  243
705  147.015038696  247
706  145.019421834  245
707  148.014282983  248
708  150.018137121  250
709  142.01806155  242
710  146.008992989  246
711  137.022217973  237
712  149.016550123  249
713  141.018363835  241
714  152.018590549  252
715  150.012318128  250
716  151.020177547  251
717  140.018363835  240
718  148.012242557  248
719  145.017305836  245
720  140.018817263  240
721  149.022293545  249
722  144.02146226  244
723  150.020933261  250
724  139.016852408  239
725  148.021084403  248
